VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
07/06/2021 11:00:00 AM,Carroll,85,94403,150,88889,25,9489,110,103892,175,98378
07/07/2021 11:00:00 AM,Carroll,80,94483,187,89076,21,9510,101,103993,208,98586
07/08/2021 11:00:00 AM,Carroll,103,94586,162,89238,12,9522,115,104108,174,98760
07/09/2021 11:00:00 AM,Carroll,86,94672,134,89372,19,9541,105,104213,153,98913
07/10/2021 11:00:00 AM,Carroll,64,94736,67,89439,13,9554,77,104290,80,98993
07/11/2021 11:00:00 AM,Carroll,34,94770,62,89501,2,9556,36,104326,64,99057
07/12/2021 11:00:00 AM,Carroll,96,94866,113,89614,22,9578,118,104444,135,99192
07/13/2021 11:00:00 AM,Carroll,98,94964,101,89715,11,9589,109,104553,112,99304
07/14/2021 11:00:00 AM,Carroll,79,95043,124,89839,6,9595,85,104638,130,99434
07/15/2021 11:00:00 AM,Carroll,95,95138,95,89934,21,9616,116,104754,116,99550
07/16/2021 11:00:00 AM,Carroll,99,95237,126,90060,4,9620,103,104857,130,99680
07/17/2021 11:00:00 AM,Carroll,58,95295,59,90119,8,9628,66,104923,67,99747
07/18/2021 11:00:00 AM,Carroll,47,95342,65,90184,2,9630,49,104972,67,99814
07/19/2021 11:00:00 AM,Carroll,137,95479,105,90289,25,9655,162,105134,130,99944
07/20/2021 11:00:00 AM,Carroll,134,95613,114,90403,20,9675,154,105288,134,100078
07/21/2021 11:00:00 AM,Carroll,136,95749,100,90503,13,9688,149,105437,113,100191
07/22/2021 11:00:00 AM,Carroll,155,95904,101,90604,16,9704,171,105608,117,100308
07/23/2021 11:00:00 AM,Carroll,170,96074,136,90740,23,9727,193,105801,159,100467
07/24/2021 11:00:00 AM,Carroll,103,96177,68,90808,1,9728,104,105905,69,100536
07/25/2021 11:00:00 AM,Carroll,57,96234,22,90830,2,9730,59,105964,24,100560
07/26/2021 11:00:00 AM,Carroll,144,96378,83,90913,16,9746,160,106124,99,100659
07/27/2021 11:00:00 AM,Carroll,165,96543,101,91014,21,9767,186,106310,122,100781
07/28/2021 11:00:00 AM,Carroll,140,96683,81,91095,18,9785,158,106468,99,100880
07/29/2021 11:00:00 AM,Carroll,159,96842,84,91179,14,9799,173,106641,98,100978
10/30/2021 11:00:00 AM,Calvert,20,56119,14,51899,2,3965,22,60084,16,55864
10/31/2021 11:00:00 AM,Calvert,16,56135,12,51911,1,3966,17,60101,13,55877
11/01/2021 11:00:00 AM,Calvert,61,56196,58,51969,13,3979,74,60175,71,55948
11/02/2021 11:00:00 AM,Calvert,56,56252,53,52022,6,3985,62,60237,59,56007
11/03/2021 11:00:00 AM,Calvert,54,56306,56,52078,7,3992,61,60298,63,56070
11/04/2021 11:00:00 AM,Calvert,73,56379,58,52136,9,4001,82,60380,67,56137
11/05/2021 11:00:00 AM,Calvert,83,56462,51,52187,10,4011,93,60473,61,56198
11/06/2021 11:00:00 AM,Calvert,56,56518,21,52208,3,4014,59,60532,24,56222
11/07/2021 10:00:00 AM,Calvert,28,56546,21,52229,1,4015,29,60561,22,56244
11/08/2021 10:00:00 AM,Calvert,99,56645,60,52289,6,4021,105,60666,66,56310
11/09/2021 10:00:00 AM,Calvert,417,57062,33,52322,7,4028,424,61090,40,56350
11/10/2021 10:00:00 AM,Calvert,492,57554,32,52354,8,4036,500,61590,40,56390
11/11/2021 10:00:00 AM,Calvert,508,58062,43,52397,4,4040,512,62102,47,56437
11/12/2021 10:00:00 AM,Calvert,127,58189,61,52458,10,4050,137,62239,71,56508
11/13/2021 10:00:00 AM,Calvert,83,58272,15,52473,,4050,,62322,,56523
11/14/2021 10:00:00 AM,Calvert,29,58301,15,52488,,4050,,62351,,56538
11/15/2021 10:00:00 AM,Calvert,87,58388,34,52522,5,4055,92,62443,39,56577
11/16/2021 10:00:00 AM,Calvert,60,58448,36,52558,4,4059,64,62507,40,56617
11/17/2021 10:00:00 AM,Calvert,158,58606,27,52585,1,4060,159,62666,28,56645
11/18/2021 10:00:00 AM,Calvert,171,58777,36,52621,10,4070,181,62847,46,56691
11/19/2021 10:00:00 AM,Calvert,96,58873,48,52669,10,4080,106,62953,58,56749
11/20/2021 10:00:00 AM,Calvert,42,58915,8,52677,18,4098,60,63013,26,56775
11/21/2021 10:00:00 AM,Calvert,27,58942,15,52692,,4098,,63040,,56790
11/22/2021 10:00:00 AM,Calvert,93,59035,49,52741,8,4106,101,63141,57,56847
11/23/2021 10:00:00 AM,Calvert,65,59100,33,52774,4,4110,69,63210,37,56884
11/24/2021 10:00:00 AM,Calvert,95,59195,41,52815,,4110,,63305,,56925
11/25/2021 10:00:00 AM,Calvert,2,59197,3,52818,,4110,,63307,,56928
11/26/2021 10:00:00 AM,Calvert,68,59265,72,52890,2,4112,70,63377,74,57002
11/26/2021 10:00:00 AM,Baltimore City,276,357277,248,318873,6,23164,282,380441,254,342037
11/27/2021 10:00:00 AM,Baltimore City,173,357450,212,319085,16,23180,189,380630,228,342265
11/28/2021 10:00:00 AM,Baltimore City,151,357601,262,319347,6,23186,157,380787,268,342533
11/29/2021 10:00:00 AM,Baltimore City,387,357988,628,319975,17,23203,404,381191,645,343178
11/30/2021 10:00:00 AM,Baltimore City,503,358491,630,320605,22,23225,525,381716,652,343830
12/01/2021 10:00:00 AM,Baltimore City,499,358990,564,321169,23,23248,522,382238,587,344417
12/02/2021 10:00:00 AM,Baltimore City,636,359626,685,321854,35,23283,671,382909,720,345137
12/03/2021 10:00:00 AM,Baltimore City,673,360299,703,322557,14,23297,687,383596,717,345854
12/04/2021 10:00:00 AM,Baltimore City,426,360725,798,323355,10,23307,436,384032,808,346662
12/05/2021 10:00:00 AM,Baltimore City,268,360993,384,323739,4,23311,272,384304,388,347050
12/06/2021 10:00:00 AM,Baltimore City,450,361443,487,324226,31,23342,481,384785,518,347568
12/07/2021 10:00:00 AM,Baltimore City,466,361909,546,324772,17,23359,483,385268,563,348131
12/08/2021 10:00:00 AM,Baltimore City,521,362430,497,325269,26,23385,547,385815,523,348654
12/09/2021 10:00:00 AM,Baltimore City,463,362893,478,325747,13,23398,476,386291,491,349145
12/10/2021 10:00:00 AM,Baltimore City,585,363478,556,326303,15,23413,600,386891,571,349716
12/11/2021 10:00:00 AM,Baltimore City,356,363834,466,326769,7,23420,363,387254,473,350189
12/12/2021 10:00:00 AM,Baltimore City,237,364071,337,327106,3,23423,240,387494,340,350529
12/13/2021 10:00:00 AM,Baltimore City,382,364453,410,327516,32,23455,414,387908,442,350971
12/14/2021 10:00:00 AM,Baltimore City,456,364909,426,327942,28,23483,484,388392,454,351425
12/15/2021 10:00:00 AM,Baltimore City,441,365350,376,328318,18,23501,459,388851,394,351819
12/16/2021 10:00:00 AM,Baltimore City,457,365807,226,328544,30,23531,487,389338,256,352075
12/17/2021 10:00:00 AM,Baltimore City,549,366356,327,328871,18,23549,567,389905,345,352420
12/18/2021 10:00:00 AM,Baltimore City,410,366766,202,329073,4,23553,414,390319,206,352626
12/19/2021 10:00:00 AM,Baltimore City,188,366954,107,329180,2,23555,190,390509,109,352735
12/20/2021 10:00:00 AM,Baltimore City,495,367449,304,329484,11,23566,506,391015,315,353050
12/21/2021 10:00:00 AM,Baltimore City,569,368018,322,329806,14,23580,583,391598,336,353386
12/22/2021 10:00:00 AM,Baltimore City,643,368661,431,330237,12,23592,655,392253,443,353829
12/23/2021 10:00:00 AM,Baltimore City,616,369277,330,330567,15,23607,631,392884,345,354174
12/24/2021 10:00:00 AM,Baltimore City,149,369426,108,330675,6,23613,155,393039,114,354288
12/25/2021 10:00:00 AM,Baltimore City,2,369428,3,330678,,23613,,393041,,354291
12/26/2021 10:00:00 AM,Baltimore City,119,369547,107,330785,1,23614,120,393161,108,354399
12/27/2021 10:00:00 AM,Baltimore City,494,370041,319,331104,14,23628,508,393669,333,354732
12/28/2021 10:00:00 AM,Baltimore City,529,370570,303,331407,13,23641,542,394211,316,355048
12/29/2021 10:00:00 AM,Baltimore City,598,371168,429,331836,11,23652,609,394820,440,355488
12/30/2021 10:00:00 AM,Baltimore City,508,371676,316,332152,10,23662,518,395338,326,355814
12/31/2021 10:00:00 AM,Baltimore City,162,371838,105,332257,8,23670,170,395508,113,355927
01/01/2022 10:00:00 AM,Baltimore City,53,371891,24,332281,4,23674,57,395565,28,355955
01/02/2022 10:00:00 AM,Baltimore City,136,372027,95,332376,1,23675,137,395702,96,356051
01/03/2022 10:00:00 AM,Baltimore City,259,372286,165,332541,8,23683,267,395969,173,356224
01/04/2022 10:00:00 AM,Baltimore City,485,372771,275,332816,12,23695,497,396466,287,356511
01/05/2022 10:00:00 AM,Baltimore City,467,373238,368,333184,11,23706,478,396944,379,356890
01/06/2022 10:00:00 AM,Baltimore City,558,373796,390,333574,11,23717,569,397513,401,357291
01/07/2022 10:00:00 AM,Baltimore City,445,374241,284,333858,11,23728,456,397969,295,357586
01/08/2022 10:00:00 AM,Baltimore City,470,374711,411,334269,6,23734,476,398445,417,358003
01/09/2022 10:00:00 AM,Baltimore City,228,374939,133,334402,9,23743,237,398682,142,358145
01/10/2022 10:00:00 AM,Baltimore City,475,375414,276,334678,12,23755,487,399169,288,358433
01/11/2022 10:00:00 AM,Baltimore City,563,375977,399,335077,11,23766,574,399743,410,358843
01/12/2022 10:00:00 AM,Baltimore City,579,376556,423,335500,34,23800,613,400356,457,359300
01/13/2022 10:00:00 AM,Baltimore City,520,377076,408,335908,6,23806,526,400882,414,359714
01/14/2022 10:00:00 AM,Baltimore City,640,377716,320,336228,11,23817,651,401533,331,360045
01/15/2022 10:00:00 AM,Baltimore City,342,378058,137,336365,3,23820,345,401878,140,360185
01/16/2022 10:00:00 AM,Baltimore City,149,378207,93,336458,1,23821,150,402028,94,360279
01/17/2022 10:00:00 AM,Baltimore City,276,378483,175,336633,9,23830,285,402313,184,360463
01/18/2022 10:00:00 AM,Baltimore City,423,378906,345,336978,5,23835,428,402741,350,360813
01/19/2022 10:00:00 AM,Baltimore City,536,379442,493,337471,6,23841,542,403283,499,361312
01/20/2022 10:00:00 AM,Baltimore City,367,379809,326,337797,14,23855,381,403664,340,361652
07/30/2021 11:00:00 AM,Carroll,189,97031,126,91305,25,9824,214,106855,151,101129
07/31/2021 11:00:00 AM,Carroll,91,97122,52,91357,4,9828,95,106950,56,101185
08/01/2021 11:00:00 AM,Carroll,79,97201,41,91398,7,9835,86,107036,48,101233
08/02/2021 11:00:00 AM,Carroll,196,97397,89,91487,12,9847,208,107244,101,101334
08/03/2021 11:00:00 AM,Carroll,167,97564,85,91572,16,9863,183,107427,101,101435
08/04/2021 11:00:00 AM,Carroll,151,97715,71,91643,11,9874,162,107589,82,101517
08/05/2021 11:00:00 AM,Carroll,159,97874,71,91714,13,9887,172,107761,84,101601
08/06/2021 11:00:00 AM,Carroll,202,98076,100,91814,23,9910,225,107986,123,101724
08/07/2021 11:00:00 AM,Carroll,130,98206,57,91871,7,9917,137,108123,64,101788
08/08/2021 11:00:00 AM,Carroll,94,98300,49,91920,1,9918,95,108218,50,101838
08/09/2021 11:00:00 AM,Carroll,161,98461,134,92054,15,9933,176,108394,149,101987
08/10/2021 11:00:00 AM,Carroll,168,98629,109,92163,18,9951,186,108580,127,102114
08/11/2021 11:00:00 AM,Carroll,149,98778,96,92259,16,9967,165,108745,112,102226
08/12/2021 11:00:00 AM,Carroll,157,98935,117,92376,13,9980,170,108915,130,102356
08/13/2021 11:00:00 AM,Carroll,196,99131,116,92492,22,10002,218,109133,138,102494
08/14/2021 11:00:00 AM,Carroll,122,99253,66,92558,10,10012,132,109265,76,102570
08/15/2021 11:00:00 AM,Carroll,93,99346,58,92616,1,10013,94,109359,59,102629
08/16/2021 11:00:00 AM,Carroll,155,99501,121,92737,13,10026,168,109527,134,102763
08/17/2021 11:00:00 AM,Carroll,190,99691,158,92895,21,10047,211,109738,179,102942
08/18/2021 11:00:00 AM,Carroll,119,99810,104,92999,14,10061,133,109871,118,103060
08/19/2021 11:00:00 AM,Carroll,152,99962,124,93123,14,10075,166,110037,138,103198
08/20/2021 11:00:00 AM,Carroll,175,100137,193,93316,18,10093,193,110230,211,103409
08/21/2021 11:00:00 AM,Carroll,70,100207,83,93399,4,10097,74,110304,87,103496
08/22/2021 11:00:00 AM,Carroll,84,100291,73,93472,,10097,,110388,,103569
08/23/2021 11:00:00 AM,Carroll,144,100435,157,93629,15,10112,159,110547,172,103741
08/24/2021 11:00:00 AM,Carroll,155,100590,131,93760,26,10138,181,110728,157,103898
08/25/2021 11:00:00 AM,Carroll,145,100735,131,93891,11,10149,156,110884,142,104040
08/26/2021 11:00:00 AM,Carroll,135,100870,138,94029,12,10161,147,111031,150,104190
11/27/2021 10:00:00 AM,Calvert,26,59291,30,52920,2,4114,28,63405,32,57034
11/28/2021 10:00:00 AM,Calvert,23,59314,26,52946,1,4115,24,63429,27,57061
11/29/2021 10:00:00 AM,Calvert,45,59359,84,53030,4,4119,49,63478,88,57149
11/30/2021 10:00:00 AM,Calvert,67,59426,116,53146,6,4125,73,63551,122,57271
12/01/2021 10:00:00 AM,Calvert,68,59494,120,53266,6,4131,74,63625,126,57397
12/02/2021 10:00:00 AM,Calvert,62,59556,250,53516,2,4133,64,63689,252,57649
12/03/2021 10:00:00 AM,Calvert,73,59629,380,53896,25,4158,98,63787,405,58054
12/04/2021 10:00:00 AM,Calvert,74,59703,98,53994,1,4159,75,63862,99,58153
12/05/2021 10:00:00 AM,Calvert,23,59726,38,54032,3,4162,26,63888,41,58194
12/06/2021 10:00:00 AM,Calvert,106,59832,234,54266,6,4168,112,64000,240,58434
12/07/2021 10:00:00 AM,Calvert,63,59895,104,54370,2,4170,65,64065,106,58540
12/08/2021 10:00:00 AM,Calvert,96,59991,229,54599,4,4174,100,64165,233,58773
12/09/2021 10:00:00 AM,Calvert,80,60071,303,54902,3,4177,83,64248,306,59079
12/10/2021 10:00:00 AM,Calvert,74,60145,83,54985,3,4180,77,64325,86,59165
12/11/2021 10:00:00 AM,Calvert,35,60180,30,55015,3,4183,38,64363,33,59198
12/12/2021 10:00:00 AM,Calvert,33,60213,20,55035,2,4185,35,64398,22,59220
12/13/2021 10:00:00 AM,Calvert,57,60270,59,55094,12,4197,69,64467,71,59291
12/14/2021 10:00:00 AM,Calvert,84,60354,39,55133,2,4199,86,64553,41,59332
12/15/2021 10:00:00 AM,Calvert,73,60427,75,55208,3,4202,76,64629,78,59410
12/16/2021 10:00:00 AM,Calvert,94,60521,41,55249,1,4203,95,64724,42,59452
12/17/2021 10:00:00 AM,Calvert,105,60626,55,55304,,4203,,64829,,59507
12/18/2021 10:00:00 AM,Calvert,71,60697,31,55335,,4203,,64900,,59538
12/19/2021 10:00:00 AM,Calvert,43,60740,18,55353,,4203,,64943,,59556
12/20/2021 10:00:00 AM,Calvert,123,60863,57,55410,,4203,,65066,,59613
12/21/2021 10:00:00 AM,Calvert,89,60952,41,55451,,4203,,65155,,59654
12/22/2021 10:00:00 AM,Calvert,128,61080,46,55497,,4203,,65283,,59700
12/23/2021 10:00:00 AM,Calvert,90,61170,42,55539,2,4205,92,65375,44,59744
12/24/2021 10:00:00 AM,Calvert,18,61188,9,55548,,4205,,65393,,59753
01/21/2022 10:00:00 AM,Baltimore City,461,380270,285,338082,14,23869,475,404139,299,361951
01/22/2022 10:00:00 AM,Baltimore City,269,380539,160,338242,22,23891,291,404430,182,362133
01/23/2022 10:00:00 AM,Baltimore City,115,380654,108,338350,2,23893,117,404547,110,362243
01/24/2022 10:00:00 AM,Baltimore City,385,381039,271,338621,11,23904,396,404943,282,362525
01/25/2022 10:00:00 AM,Baltimore City,322,381361,367,338988,9,23913,331,405274,376,362901
01/26/2022 10:00:00 AM,Baltimore City,369,381730,379,339367,8,23921,377,405651,387,363288
01/27/2022 10:00:00 AM,Baltimore City,358,382088,349,339716,7,23928,365,406016,356,363644
01/28/2022 10:00:00 AM,Baltimore City,351,382439,340,340056,4,23932,355,406371,344,363988
01/29/2022 10:00:00 AM,Baltimore City,212,382651,205,340261,5,23937,217,406588,210,364198
01/30/2022 10:00:00 AM,Baltimore City,114,382765,118,340379,5,23942,119,406707,123,364321
01/31/2022 10:00:00 AM,Baltimore City,308,383073,338,340717,3,23945,311,407018,341,364662
02/01/2022 10:00:00 AM,Baltimore City,266,383339,369,341086,9,23954,275,407293,378,365040
02/02/2022 10:00:00 AM,Baltimore City,359,383698,434,341520,7,23961,366,407659,441,365481
02/03/2022 10:00:00 AM,Baltimore City,319,384017,345,341865,6,23967,325,407984,351,365832
02/04/2022 10:00:00 AM,Baltimore City,337,384354,485,342350,6,23973,343,408327,491,366323
02/05/2022 10:00:00 AM,Baltimore City,189,384543,300,342650,5,23978,194,408521,305,366628
02/06/2022 10:00:00 AM,Baltimore City,81,384624,96,342746,3,23981,84,408605,99,366727
02/07/2022 10:00:00 AM,Baltimore City,222,384846,274,343020,3,23984,225,408830,277,367004
02/08/2022 10:00:00 AM,Baltimore City,211,385057,327,343347,6,23990,217,409047,333,367337
02/09/2022 10:00:00 AM,Baltimore City,264,385321,362,343709,8,23998,272,409319,370,367707
02/10/2022 10:00:00 AM,Baltimore City,292,385613,294,344003,6,24004,298,409617,300,368007
02/11/2022 10:00:00 AM,Baltimore City,285,385898,369,344372,2,24006,287,409904,371,368378
02/12/2022 10:00:00 AM,Baltimore City,133,386031,185,344557,1,24007,134,410038,186,368564
02/13/2022 10:00:00 AM,Baltimore City,45,386076,61,344618,,24007,,410083,,368625
02/14/2022 10:00:00 AM,Baltimore City,188,386264,233,344851,4,24011,192,410275,237,368862
02/15/2022 10:00:00 AM,Baltimore City,156,386420,208,345059,7,24018,163,410438,215,369077
02/16/2022 10:00:00 AM,Baltimore City,143,386563,233,345292,2,24020,145,410583,235,369312
02/17/2022 10:00:00 AM,Baltimore City,167,386730,232,345524,5,24025,172,410755,237,369549
08/27/2021 11:00:00 AM,Carroll,167,101037,183,94212,26,10187,193,111224,209,104399
08/28/2021 11:00:00 AM,Carroll,133,101170,123,94335,7,10194,140,111364,130,104529
08/29/2021 11:00:00 AM,Carroll,74,101244,69,94404,3,10197,77,111441,72,104601
08/30/2021 11:00:00 AM,Carroll,128,101372,149,94553,23,10220,151,111592,172,104773
08/31/2021 11:00:00 AM,Carroll,128,101500,144,94697,21,10241,149,111741,165,104938
09/01/2021 11:00:00 AM,Carroll,119,101619,159,94856,19,10260,138,111879,178,105116
09/02/2021 11:00:00 AM,Carroll,128,101747,131,94987,7,10267,135,112014,138,105254
09/03/2021 11:00:00 AM,Carroll,130,101877,190,95177,13,10280,143,112157,203,105457
09/04/2021 11:00:00 AM,Carroll,94,101971,114,95291,9,10289,103,112260,123,105580
09/05/2021 11:00:00 AM,Carroll,45,102016,101,95392,3,10292,48,112308,104,105684
09/06/2021 11:00:00 AM,Carroll,20,102036,36,95428,1,10293,21,112329,37,105721
09/07/2021 11:00:00 AM,Carroll,110,102146,197,95625,11,10304,121,112450,208,105929
09/08/2021 11:00:00 AM,Carroll,83,102229,113,95738,18,10322,101,112551,131,106060
09/09/2021 11:00:00 AM,Carroll,93,102322,153,95891,14,10336,107,112658,167,106227
09/10/2021 11:00:00 AM,Carroll,116,102438,175,96066,24,10360,140,112798,199,106426
09/11/2021 11:00:00 AM,Carroll,76,102514,102,96168,10,10370,86,112884,112,106538
09/12/2021 11:00:00 AM,Carroll,53,102567,74,96242,1,10371,54,112938,75,106613
09/13/2021 11:00:00 AM,Carroll,93,102660,148,96390,8,10379,101,113039,156,106769
09/14/2021 11:00:00 AM,Carroll,75,102735,150,96540,16,10395,91,113130,166,106935
09/15/2021 11:00:00 AM,Carroll,103,102838,150,96690,7,10402,110,113240,157,107092
09/16/2021 11:00:00 AM,Carroll,84,102922,126,96816,10,10412,94,113334,136,107228
09/17/2021 11:00:00 AM,Carroll,72,102994,173,96989,16,10428,88,113422,189,107417
09/18/2021 11:00:00 AM,Carroll,77,103071,104,97093,4,10432,81,113503,108,107525
09/19/2021 11:00:00 AM,Carroll,39,103110,78,97171,1,10433,40,113543,79,107604
09/20/2021 11:00:00 AM,Carroll,64,103174,87,97258,12,10445,76,113619,99,107703
09/21/2021 11:00:00 AM,Carroll,70,103244,105,97363,13,10458,83,113702,118,107821
09/22/2021 11:00:00 AM,Carroll,75,103319,104,97467,10,10468,85,113787,114,107935
09/23/2021 11:00:00 AM,Carroll,76,103395,109,97576,9,10477,85,113872,118,108053
02/18/2022 10:00:00 AM,Baltimore City,237,386967,285,345809,14,24039,251,411006,299,369848
02/19/2022 10:00:00 AM,Baltimore City,95,387062,158,345967,2,24041,97,411103,160,370008
02/20/2022 10:00:00 AM,Baltimore City,53,387115,61,346028,1,24042,54,411157,62,370070
02/21/2022 10:00:00 AM,Baltimore City,117,387232,209,346237,4,24046,121,411278,213,370283
02/22/2022 10:00:00 AM,Baltimore City,161,387393,187,346424,2,24048,163,411441,189,370472
02/23/2022 10:00:00 AM,Baltimore City,142,387535,180,346604,3,24051,145,411586,183,370655
02/24/2022 10:00:00 AM,Baltimore City,71,387606,92,346696,,24051,,411657,,370747
12/16/2020 10:00:00 AM,Caroline,1,1,1,1,,0,,1,,1
12/17/2020 10:00:00 AM,Caroline,10,11,,1,,0,,11,,1
12/18/2020 10:00:00 AM,Caroline,7,18,,1,,0,,18,,1
12/20/2020 10:00:00 AM,Caroline,2,20,,1,,0,,20,,1
12/21/2020 10:00:00 AM,Caroline,9,29,1,2,,0,,29,,2
12/22/2020 10:00:00 AM,Caroline,20,49,,2,,0,,49,,2
12/23/2020 10:00:00 AM,Caroline,71,120,1,3,,0,,120,,3
12/24/2020 10:00:00 AM,Caroline,4,124,,3,,0,,124,,3
12/25/2020 10:00:00 AM,Caroline,4,128,,3,,0,,128,,3
12/26/2020 10:00:00 AM,Caroline,7,135,,3,,0,,135,,3
12/27/2020 10:00:00 AM,Caroline,47,182,1,4,,0,,182,,4
12/28/2020 10:00:00 AM,Caroline,19,201,,4,,0,,201,,4
12/29/2020 10:00:00 AM,Caroline,74,275,,4,,0,,275,,4
12/30/2020 10:00:00 AM,Caroline,407,682,6,10,,0,,682,,10
12/31/2020 10:00:00 AM,Caroline,61,743,,10,,0,,743,,10
01/01/2021 10:00:00 AM,Caroline,2,745,1,11,,0,,745,,11
01/02/2021 10:00:00 AM,Caroline,21,766,,11,,0,,766,,11
01/03/2021 10:00:00 AM,Caroline,3,769,,11,,0,,769,,11
01/04/2021 10:00:00 AM,Caroline,104,873,,11,,0,,873,,11
01/05/2021 10:00:00 AM,Caroline,69,942,,11,,0,,942,,11
01/06/2021 10:00:00 AM,Caroline,306,1248,2,13,,0,,1248,,13
12/26/2021 10:00:00 AM,Calvert,35,61223,16,55564,,4205,,65428,,59769
12/27/2021 10:00:00 AM,Calvert,97,61320,80,55644,1,4206,98,65526,81,59850
12/28/2021 10:00:00 AM,Calvert,123,61443,75,55719,5,4211,128,65654,80,59930
12/29/2021 10:00:00 AM,Calvert,128,61571,84,55803,,4211,,65782,,60014
12/30/2021 10:00:00 AM,Calvert,82,61653,57,55860,4,4215,86,65868,61,60075
12/31/2021 10:00:00 AM,Calvert,30,61683,24,55884,1,4216,31,65899,25,60100
01/01/2022 10:00:00 AM,Calvert,15,61698,3,55887,1,4217,16,65915,4,60104
01/02/2022 10:00:00 AM,Calvert,48,61746,18,55905,1,4218,49,65964,19,60123
01/03/2022 10:00:00 AM,Calvert,7,61753,6,55911,,4218,,65971,,60129
01/04/2022 10:00:00 AM,Calvert,56,61809,47,55958,1,4219,57,66028,48,60177
01/05/2022 10:00:00 AM,Calvert,80,61889,57,56015,7,4226,87,66115,64,60241
01/06/2022 10:00:00 AM,Calvert,61,61950,38,56053,7,4233,68,66183,45,60286
01/07/2022 10:00:00 AM,Calvert,82,62032,42,56095,1,4234,83,66266,43,60329
01/08/2022 10:00:00 AM,Calvert,58,62090,47,56142,1,4235,59,66325,48,60377
01/09/2022 10:00:00 AM,Calvert,21,62111,18,56160,3,4238,24,66349,21,60398
01/10/2022 10:00:00 AM,Calvert,80,62191,46,56206,2,4240,82,66431,48,60446
01/11/2022 10:00:00 AM,Calvert,55,62246,51,56257,3,4243,58,66489,54,60500
01/12/2022 10:00:00 AM,Calvert,67,62313,54,56311,2,4245,69,66558,56,60556
01/13/2022 10:00:00 AM,Calvert,55,62368,53,56364,3,4248,58,66616,56,60612
01/14/2022 10:00:00 AM,Calvert,78,62446,34,56398,4,4252,82,66698,38,60650
01/15/2022 10:00:00 AM,Calvert,38,62484,24,56422,,4252,,66736,,60674
01/16/2022 10:00:00 AM,Calvert,17,62501,25,56447,,4252,,66753,,60699
01/17/2022 10:00:00 AM,Calvert,38,62539,45,56492,2,4254,40,66793,47,60746
01/18/2022 10:00:00 AM,Calvert,25,62564,40,56532,,4254,,66818,,60786
